Date,WPUUSD,WPUEUR,WPUGBP,WPUAUD,WPUJPY,WPUCHF,WPUCAD,WPUCNY,WPUINR,WPUBRL,WPURUB,WPUMXN
1996-09-06,0.8069,0.6363,0.5161,1.0118,88.2218,0.9767,1.1076,6.7018,28.7658,0.8211,4.3379,
1996-09-09,0.8062,0.6365,0.5168,1.0064,87.9576,0.9807,1.1068,6.696,28.7414,0.8214,4.3358,
1996-09-10,0.8027,0.6394,0.5157,1.0045,88.2159,0.9899,1.1003,6.667,28.6173,0.8192,4.3151,
1996-09-11,0.8028,0.6401,0.5164,1.0019,88.5068,0.9902,1.101,6.6674,28.6192,0.8175,4.317,
1996-09-12,0.8026,0.6409,0.516,1.0076,88.2688,0.992,1.1003,6.6657,28.6926,0.8182,4.3167,
1996-09-13,0.8018,0.6405,0.5158,1.0109,88.5425,0.9949,1.098,6.6592,28.6255,0.8175,4.3191,
1996-09-16,0.8018,0.6392,0.515,1.0171,88.49,0.9941,1.0989,6.6586,28.624,0.8172,4.3181,
1996-09-17,0.801,0.6397,0.5151,1.0134,88.2706,0.9962,1.0979,6.6518,28.5958,0.8164,4.3182,
1996-09-18,0.804,0.6399,0.5152,1.0188,87.6893,0.9975,1.1029,6.6763,28.7018,0.8194,4.3394,
1996-09-19,0.8022,0.6406,0.5173,1.0152,87.6609,0.9976,1.0999,6.6612,28.6387,0.8177,4.3343,
1996-09-20,0.802,0.6397,0.5157,1.0121,88.0552,0.9944,1.0975,6.659,28.6313,0.818,4.3312,
1996-09-23,0.8032,0.6384,0.5159,1.0138,88.2284,0.9919,1.0979,6.6689,28.6357,0.8192,4.3343,
1996-09-24,0.8039,0.639,0.516,1.0183,88.2363,0.9945,1.0994,6.6738,28.6578,0.8197,4.3421,
1996-09-25,0.8046,0.637,0.5143,1.0171,88.7437,0.9925,1.0995,6.6802,28.6841,0.8209,4.3424,
1996-09-26,0.8021,0.6394,0.5134,1.0124,88.5362,1.0039,1.097,6.6591,28.595,0.8183,4.337,
1996-09-27,0.8008,0.64,0.5121,1.0114,88.7453,1.0058,1.0922,6.6484,28.55,0.8173,4.3233,
1996-09-30,0.8002,0.6405,0.5118,1.0112,89.1211,1.0031,1.0901,6.6429,28.5267,0.817,4.3262,
1996-10-01,0.8002,0.6405,0.5114,1.0107,89.0582,1.0031,1.0903,6.643,28.5271,0.8171,4.3327,
1996-10-02,0.8,0.6403,0.5104,1.0053,89.4007,1.0023,1.0892,6.6414,28.4802,0.817,4.3376,
1996-10-03,0.8004,0.6414,0.5111,1.0117,89.2183,1.0041,1.0891,6.6443,28.4935,0.8173,4.3405,
1996-10-04,0.8003,0.6412,0.512,1.0131,89.2862,1.0051,1.0847,6.6434,28.5322,0.8176,4.3411,
1996-10-07,0.8015,0.6413,0.5125,1.0188,89.1704,1.0063,1.0846,6.6527,28.5921,0.8195,4.3443,
1996-10-08,0.8023,0.6405,0.5132,1.0165,89.2767,1.0029,1.087,6.6595,28.5942,0.8201,4.3521,
1996-10-09,0.8015,0.6403,0.5123,1.0154,89.3591,1.0039,1.0854,6.6531,28.5747,0.8205,4.3487,
1996-10-10,0.8008,0.64,0.5113,1.0153,89.1133,1.0027,1.0823,6.6469,28.662,0.8207,4.3514,
1996-10-11,0.8011,0.6399,0.5085,1.0127,89.4268,1.0053,1.0839,6.6483,28.5579,0.8223,4.355,
1996-10-14,0.8025,0.6399,0.5081,1.0139,89.5805,1.0055,1.085,6.6596,28.6163,0.8222,4.3619,
1996-10-15,0.7998,0.6419,0.5055,1.0114,89.8295,1.0134,1.0826,6.6368,28.5129,0.8196,4.3513,
1996-10-16,0.8003,0.6413,0.505,1.0111,89.7584,1.0128,1.0843,6.6405,28.5509,0.8202,4.3537,
1996-10-17,0.8,0.6432,0.5043,1.01,89.7328,1.0151,1.0823,6.638,28.5215,0.8197,4.3538,
1996-10-18,0.8003,0.6424,0.503,1.006,90.0916,1.0187,1.0797,6.6406,28.554,0.82,4.3519,
1996-10-21,0.8012,0.6404,0.5038,1.0049,90.3282,1.0132,1.0803,6.6503,28.6701,0.8212,4.3572,
1996-10-22,0.8016,0.6404,0.5018,1.0071,90.4975,1.0142,1.0785,6.6536,28.5786,0.8228,4.3605,
1996-10-23,0.8021,0.6377,0.5025,1.009,90.6571,1.0064,1.0772,6.6577,28.5559,0.8234,4.3668,
1996-10-24,0.8015,0.6368,0.5037,1.0114,90.4731,1.0082,1.0786,6.6527,28.5386,0.8224,4.3676,
1996-10-25,0.8018,0.6367,0.4998,1.0123,90.9069,1.0121,1.0775,6.6546,28.5425,0.8235,4.3748,
1996-10-28,0.8016,0.6355,0.4973,1.0142,91.5826,1.0103,1.0776,6.6536,28.5782,0.8242,4.3713,
1996-10-29,0.8021,0.6325,0.4982,1.0137,91.5246,1.0071,1.0792,6.6578,28.5964,0.8247,4.3765,
1996-10-30,0.8041,0.6323,0.4926,1.0154,91.5669,1.0046,1.0785,6.6737,28.6907,0.8263,4.3882,
1996-10-31,0.8025,0.633,0.4928,1.0119,91.2784,1.0101,1.0763,6.6609,28.5696,0.8245,4.3797,
1996-11-01,0.8021,0.6339,0.4898,1.0169,91.1154,1.0199,1.0711,6.6578,28.5964,0.8243,4.3821,
1996-11-04,0.8026,0.633,0.4874,1.0197,91.3326,1.0188,1.0722,6.6619,28.6343,0.8248,4.3856,
1996-11-05,0.8015,0.6335,0.487,1.018,91.4076,1.0224,1.0692,6.6522,28.6044,0.8236,4.384,
1996-11-06,0.8016,0.6339,0.4883,1.0114,91.2281,1.0233,1.0669,6.6534,28.5777,0.8238,4.3889,
1996-11-07,0.8053,0.6345,0.489,1.0278,89.999,1.0215,1.0722,6.6836,28.7072,0.8288,4.4088,
1996-11-08,0.8062,0.6345,0.4902,1.0229,89.9267,1.0229,1.0729,6.6911,28.9531,0.8301,4.4133,
1996-11-11,0.8081,0.6329,0.4908,1.0265,89.8876,1.0186,1.0779,6.7041,28.8894,0.8321,4.4245,
1996-11-12,0.8077,0.6332,0.4905,1.0255,89.9241,1.0181,1.0781,6.7012,28.8345,0.8333,4.4265,
1996-11-13,0.8076,0.6349,0.4885,1.0249,90.1444,1.025,1.0765,6.7016,28.8717,0.8318,4.4273,
1996-11-14,0.8085,0.6358,0.486,1.0213,90.0363,1.0302,1.0788,6.7099,28.9436,0.8331,4.4333,
1996-11-15,0.8084,0.6349,0.4851,1.0235,89.8131,1.0335,1.0821,6.7097,28.9003,0.8324,4.4377,
1996-11-18,0.809,0.6327,0.484,1.0221,90.1354,1.0265,1.0848,6.7146,28.9207,0.8332,4.4412,
1996-11-19,0.8096,0.6334,0.4833,1.0197,90.1586,1.0267,1.0864,6.72,28.8627,0.8337,4.4472,
1996-11-20,0.8107,0.6318,0.4833,1.0136,90.1256,1.0263,1.088,6.7289,28.9015,0.8356,4.4556,
1996-11-21,0.8112,0.6324,0.4801,1.0007,90.3073,1.0276,1.0869,6.7342,28.9613,0.8362,4.4578,
1996-11-22,0.8108,0.6338,0.4823,0.9984,90.1853,1.0272,1.0859,6.7313,28.9469,0.8356,4.4588,
1996-11-25,0.8061,0.6351,0.4819,0.9933,90.684,1.034,1.0811,6.6918,28.7771,0.8307,4.4326,
1996-11-26,0.8039,0.6371,0.4806,0.9899,90.6184,1.0401,1.0794,6.6732,28.739,0.8297,4.423,
1996-11-27,0.8033,0.6363,0.48,0.99,91.0529,1.0367,1.0811,6.6681,28.6935,0.8292,4.4269,
1996-11-28,0.8026,0.637,0.4776,0.9895,91.198,1.0389,1.0815,6.662,28.67,0.8288,4.4243,
1996-11-29,0.8017,0.6383,0.4771,0.9843,91.2327,1.044,1.0804,6.655,28.6365,0.8281,4.4241,
1996-12-02,0.8014,0.6392,0.4757,0.9798,91.1875,1.0528,1.0841,6.6529,28.6233,0.8276,4.4199,
1996-12-03,0.7965,0.6446,0.4822,0.9984,90.589,1.0607,1.0744,6.6121,28.436,0.8225,4.3968,
1996-12-04,0.7974,0.6445,0.4867,0.9973,90.246,1.0549,1.0772,6.6198,28.5523,0.8242,4.4035,
1996-12-05,0.7986,0.6435,0.4907,1.0003,89.8753,1.0521,1.0852,6.6295,28.5942,0.8263,4.4111,
1996-12-06,0.8009,0.6399,0.4879,1.0051,90.275,1.0462,1.0896,6.648,28.6756,0.8287,4.4256,
1996-12-09,0.7979,0.6431,0.4844,0.9939,90.4201,1.0597,1.0812,6.6224,28.6373,0.8255,4.4101,
1996-12-10,0.7977,0.6426,0.483,0.995,90.4146,1.0581,1.0823,6.6204,28.6213,0.8265,4.4085,
1996-12-11,0.7992,0.6397,0.4827,1.0088,90.1939,1.0494,1.0891,6.633,28.7885,0.8289,4.4278,
1996-12-12,0.7984,0.6401,0.4815,1.0069,90.5001,1.0487,1.0837,6.6261,28.6498,0.8276,4.4238,
1996-12-13,0.7979,0.64,0.4812,1.0052,90.8254,1.05,1.0859,6.6218,28.6049,0.8289,4.4208,
1996-12-16,0.7975,0.6422,0.4799,1.0059,90.9545,1.0583,1.0893,6.6181,28.5823,0.8287,4.4153,
1996-12-17,0.7988,0.6409,0.4775,1.004,90.8698,1.0546,1.0925,6.6283,28.5953,0.8316,4.4259,
1996-12-18,0.7973,0.6438,0.4767,1.0064,90.6201,1.0617,1.0897,6.6155,28.6015,0.8274,4.4192,
1996-12-19,0.7955,0.6449,0.4785,1.0025,90.724,1.0654,1.0874,6.601,28.5203,0.8259,4.4145,
1996-12-20,0.7965,0.6423,0.4779,1.0019,90.942,1.0637,1.089,6.609,28.5483,0.8269,4.4228,
1996-12-23,0.7969,0.6427,0.4762,1.0005,90.8183,1.0647,1.0892,6.6127,28.554,0.8277,4.4242,
1996-12-24,0.7958,0.6422,0.4756,0.9993,91.102,1.0695,1.0865,6.6032,28.4681,0.8269,4.4228,
1996-12-27,0.7949,0.6416,0.4699,0.9991,91.7551,1.0722,1.088,6.5962,28.4574,0.8263,4.4264,
1996-12-30,0.7945,0.6407,0.4701,0.9983,92.0711,1.073,1.0871,6.5932,28.5398,0.8254,4.4272,
1996-12-31,0.7969,0.6369,0.4657,1.0033,92.5016,1.0701,1.0924,6.6134,28.5506,0.8281,4.4541,
1997-01-02,0.7967,0.6359,0.4712,1.0086,92.1727,1.0701,1.0946,6.6111,28.621,0.8279,4.4547,
1997-01-03,0.7938,0.6391,0.4692,1.0028,92.2374,1.0755,1.092,6.587,28.4888,0.8251,4.4384,
1997-01-06,0.7939,0.6403,0.4712,1.0071,91.8857,1.0761,1.0883,6.5878,28.485,0.8257,4.4407,
1997-01-07,0.7956,0.6405,0.4693,1.0081,91.7306,1.0764,1.0807,6.6014,28.5574,0.8275,4.4501,
1997-01-08,0.793,0.6423,0.4697,1.0161,91.7867,1.078,1.0748,6.5795,28.4479,0.8254,4.4367,
1997-01-09,0.7923,0.6425,0.4677,1.0176,91.9981,1.082,1.0704,6.5739,28.4239,0.8247,4.4339,
1997-01-10,0.7908,0.6443,0.4707,1.0133,91.6712,1.0879,1.066,6.5614,28.3519,0.8231,4.428,
1997-01-13,0.7885,0.6449,0.4727,1.0128,91.7194,1.0873,1.0631,6.5417,28.2747,0.8213,4.4155,
1997-01-14,0.7871,0.6454,0.4716,1.0075,91.9836,1.0836,1.0629,6.53,28.2161,0.8199,4.4089,
1997-01-15,0.7876,0.6442,0.4697,1.0142,92.2554,1.0797,1.0575,6.5341,28.2343,0.8212,4.4173,
1997-01-16,0.7883,0.6451,0.4706,1.0123,91.7889,1.0842,1.0554,6.5395,28.2662,0.8224,4.42,
1997-01-17,0.7844,0.6486,0.4703,1.0039,91.8783,1.0932,1.0506,6.5072,28.1189,0.8185,4.4009,
1997-01-20,0.7809,0.6511,0.4697,1.0024,92.0398,1.1023,1.0434,6.478,27.995,0.8143,4.3816,
1997-01-21,0.7808,0.6512,0.4693,1.0041,91.997,1.1044,1.0451,6.4768,27.995,0.8143,4.3816,
1997-01-22,0.7763,0.6542,0.4694,1.0003,92.2899,1.1098,1.0386,6.44,27.836,0.8098,4.3599,
1997-01-23,0.7737,0.6532,0.4753,1.0033,92.4918,1.1021,1.0382,6.4184,27.7228,0.8075,4.348,
1997-01-24,0.7762,0.6521,0.4766,1.0047,92.2752,1.0903,1.0459,6.4387,27.8231,0.8101,4.3658,
1997-01-27,0.7741,0.6535,0.4768,1.0038,92.3924,1.0951,1.0414,6.4212,27.7487,0.808,4.3522,
1997-01-28,0.7693,0.655,0.4778,1.0005,93.196,1.0997,1.0302,6.3806,27.5876,0.8036,4.3282,
1997-01-29,0.7696,0.6527,0.4753,0.9989,93.8225,1.0957,1.0337,6.3834,27.5992,0.8043,4.3361,
1997-01-30,0.7699,0.6515,0.4769,1.0063,93.7264,1.0971,1.0371,6.3853,27.6237,0.8048,4.3387,
1997-01-31,0.7694,0.6517,0.4801,1.0093,93.4063,1.095,1.0372,6.381,27.6026,0.8045,4.3368,
1997-02-03,0.7686,0.6531,0.4768,1.0026,93.5915,1.092,1.0327,6.374,27.5694,0.803,4.3337,
1997-02-04,0.7684,0.6524,0.4746,1.0069,93.8753,1.0952,1.0313,6.3718,27.5421,0.8038,4.3332,
1997-02-05,0.7667,0.6517,0.4697,1.007,94.5937,1.0958,1.0306,6.3583,27.5071,0.8027,4.3287,
1997-02-06,0.7662,0.6514,0.4695,1.0024,94.6563,1.0903,1.0323,6.3533,27.4847,0.8022,4.3254,
1997-02-07,0.7615,0.6552,0.469,0.9991,94.923,1.098,1.0272,6.3139,27.3031,0.7977,4.299,
1997-02-10,0.7653,0.6531,0.4685,1.0109,93.9968,1.0928,1.0341,6.3452,27.446,0.8014,4.3207,
1997-02-11,0.7644,0.6564,0.4654,1.0041,94.0756,1.0959,1.0351,6.3382,27.4155,0.8005,4.3151,
1997-02-12,0.7613,0.6579,0.4661,1.0066,94.2852,1.1006,1.0321,6.3125,27.3046,0.7972,4.3022,
1997-02-13,0.7592,0.6584,0.4681,0.989,94.6475,1.103,1.027,6.2958,27.285,0.7961,4.2913,
1997-02-14,0.7594,0.6589,0.4685,0.9914,94.3205,1.1107,1.0253,6.2975,27.2762,0.7968,4.293,
1997-02-17,0.7573,0.6617,0.4684,0.9873,94.2359,1.1212,1.0238,6.2797,27.1841,0.7942,4.2832,
1997-02-18,0.7574,0.6609,0.4729,0.9895,93.9883,1.1163,1.0277,6.2801,27.1816,0.7945,4.2874,
1997-02-19,0.7574,0.6622,0.4698,0.9888,93.9794,1.1236,1.0271,6.2821,27.1732,0.7955,4.2901,
1997-02-20,0.7591,0.661,0.4711,0.9848,93.4275,1.125,1.0315,6.296,27.2179,0.7971,4.3038,
1997-02-21,0.7614,0.6603,0.4703,0.9785,93.5124,1.1163,1.037,6.3155,27.3167,0.7999,4.317,
1997-02-24,0.7643,0.6581,0.4679,0.9809,93.2308,1.1114,1.0409,6.3393,27.4208,0.8027,4.3354,
1997-02-25,0.7638,0.6595,0.4674,0.983,93.1773,1.117,1.0394,6.3348,27.3983,0.8024,4.3318,
1997-02-26,0.762,0.6624,0.4664,0.9811,93.014,1.1248,1.0409,6.3209,27.3152,0.8011,4.3226,
1997-02-27,0.7634,0.6645,0.4692,0.9802,92.2873,1.129,1.0428,6.3322,27.3793,0.8022,4.3384,
1997-02-28,0.7637,0.6644,0.4681,0.9839,92.1729,1.1265,1.0439,6.3353,27.4021,0.8027,4.3406,
1997-03-03,0.7627,0.6656,0.4709,0.971,92.1472,1.1254,1.043,6.3269,27.3296,0.8016,4.3399,
1997-03-04,0.76,0.6681,0.4699,0.9638,92.5857,1.1273,1.0407,6.3043,27.2608,0.7991,4.3289,
1997-03-05,0.7597,0.6686,0.4719,0.9689,92.2148,1.1248,1.0394,6.3019,27.2398,0.7996,4.3277,
1997-03-06,0.759,0.6702,0.4708,0.9652,92.2848,1.1301,1.0357,6.2966,27.2145,0.799,4.3203,
1997-03-07,0.7586,0.6698,0.4727,0.9605,92.5035,1.1265,1.0376,6.2928,27.1962,0.7985,4.3204,
1997-03-10,0.7599,0.6661,0.4743,0.9643,92.4596,1.1187,1.0417,6.3033,27.2447,0.7999,4.3278,
1997-03-11,0.7597,0.6663,0.4733,0.9585,92.5771,1.1204,1.038,6.3021,27.2326,0.8004,4.3229,
1997-03-12,0.7588,0.6648,0.4763,0.9545,93.0475,1.1124,1.0354,6.2942,27.1919,0.7998,4.3227,
1997-03-13,0.7592,0.6652,0.4753,0.958,93.2358,1.108,1.0348,6.2983,27.2115,0.8013,4.3315,
1997-03-14,0.759,0.664,0.4741,0.9516,93.6454,1.1092,1.0351,6.296,27.2166,0.8007,4.3292,
1997-03-17,0.758,0.6616,0.4776,0.955,93.7593,1.1055,1.0387,6.2886,27.195,0.8029,4.3232,
1997-03-18,0.7602,0.6598,0.4784,0.9667,93.2129,1.0953,1.0437,6.3068,27.266,0.8064,4.3394,
1997-03-19,0.7609,0.6606,0.4764,0.9686,93.4018,1.0996,1.0477,6.3124,27.2977,0.807,4.3505,
1997-03-20,0.7597,0.6612,0.4765,0.9642,93.7747,1.0984,1.0471,6.3022,27.2611,0.8059,4.3419,
1997-03-21,0.7616,0.6608,0.4748,0.9689,93.2379,1.1058,1.0506,6.3176,27.321,0.8083,4.3493,
1997-03-24,0.7605,0.6616,0.4717,0.9659,93.4025,1.1086,1.047,6.3089,27.2777,0.8073,4.3433,
1997-03-25,0.7589,0.6604,0.4687,0.9698,94.023,1.1124,1.0458,6.2964,27.2253,0.8053,4.3424,
1997-03-26,0.7587,0.6604,0.4664,0.9686,94.1528,1.1134,1.0427,6.2945,27.1951,0.805,4.3431,
1997-03-27,0.7612,0.6569,0.467,0.9733,94.1168,1.1056,1.0481,6.3151,27.3075,0.8059,4.3608,
1997-04-01,0.7639,0.6553,0.4639,0.9702,93.9942,1.1012,1.0604,6.337,27.4061,0.809,4.3834,
1997-04-02,0.7643,0.656,0.4648,0.9741,93.5716,1.0991,1.0597,6.341,27.4123,0.8097,4.386,
1997-04-03,0.7636,0.6547,0.4652,0.9788,93.7315,1.095,1.0592,6.3352,27.37,0.8075,4.3844,
1997-04-04,0.7609,0.6537,0.4639,0.9801,94.457,1.0896,1.0578,6.3132,27.2828,0.8051,4.365,
1997-04-07,0.7547,0.6598,0.4631,0.9721,94.9086,1.1079,1.0486,6.2615,27.0601,0.7986,4.329,
1997-04-08,0.7537,0.6602,0.4643,0.9647,95.0998,1.1082,1.0457,6.253,27.0233,0.7975,4.3277,
1997-04-09,0.7523,0.6622,0.4634,0.9618,95.1754,1.1087,1.044,6.2411,26.9571,0.7962,4.3191,
1997-04-10,0.7531,0.6621,0.4637,0.964,94.9823,1.1062,1.0478,6.2484,26.9813,0.7972,4.3226,
1997-04-11,0.7525,0.6643,0.4631,0.9572,94.9263,1.1047,1.0512,6.2438,26.9826,0.7969,4.3253,
1997-04-14,0.7524,0.6631,0.4636,0.9654,95.0531,1.1048,1.0519,6.2419,26.9683,0.7974,4.3189,
1997-04-15,0.7511,0.666,0.4621,0.9678,94.887,1.1051,1.0478,6.231,26.8975,0.7962,4.3134,
1997-04-16,0.7514,0.6648,0.4632,0.9745,94.5216,1.1045,1.0509,6.233,26.8988,0.7971,4.3203,
1997-04-17,0.7518,0.6637,0.4616,0.972,94.7084,1.1059,1.0508,6.2365,26.9119,0.7976,4.3185,
1997-04-18,0.7532,0.662,0.4617,0.9725,94.8844,1.1,1.0533,6.2479,26.9457,0.7997,4.3286,
1997-04-21,0.7553,0.6606,0.462,0.9731,94.8137,1.0947,1.0552,6.2651,27.006,0.8024,4.337,
1997-04-22,0.7536,0.6618,0.4604,0.9683,95.0985,1.0969,1.0522,6.2511,26.953,0.8009,4.3288,
1997-04-23,0.7528,0.6616,0.4637,0.9688,94.9376,1.1,1.0494,6.2441,26.9008,0.8001,4.3278,
1997-04-24,0.7526,0.6635,0.4628,0.9703,94.9179,1.1008,1.0479,6.2429,26.9027,0.7998,4.3239,
1997-04-25,0.7517,0.6653,0.4631,0.968,94.7725,1.1032,1.0501,6.2347,26.878,0.7989,4.3151,
1997-04-28,0.7508,0.6651,0.4625,0.9621,95.0316,1.1036,1.0501,6.2278,26.8371,0.7979,4.3099,
1997-04-29,0.7517,0.6639,0.4608,0.9623,95.2863,1.1026,1.0509,6.2356,26.8708,0.799,4.3168,
1997-04-30,0.7503,0.6653,0.4624,0.9598,95.2208,1.1055,1.0487,6.2234,26.827,0.798,4.3225,
1997-05-01,0.7523,0.6632,0.4632,0.9579,94.9874,1.1028,1.0481,6.2396,26.8969,0.8001,4.3337,
1997-05-02,0.7504,0.6649,0.4637,0.9566,95.1057,1.1049,1.0374,6.2244,26.8166,0.7985,4.3221,
1997-05-06,0.7536,0.666,0.4604,0.9695,94.5034,1.1033,1.0389,6.2502,27.0037,0.8022,4.3382,
1997-05-07,0.7546,0.6656,0.4611,0.9731,94.2136,1.101,1.0423,6.2589,27.0668,0.8036,4.3418,
1997-05-08,0.7572,0.6645,0.4672,0.9715,93.735,1.0922,1.0473,6.2796,27.1502,0.8063,4.3576,
1997-05-09,0.7615,0.6633,0.4703,0.9782,92.6804,1.0877,1.0579,6.3156,27.2939,0.8118,4.3831,
1997-05-12,0.7654,0.6695,0.4711,0.9828,90.6937,1.0988,1.0637,6.3473,27.4274,0.8165,4.4028,
1997-05-13,0.7661,0.6676,0.4695,0.9856,91.17,1.1007,1.0628,6.3534,27.4544,0.8176,4.4091,
1997-05-14,0.7673,0.6693,0.4677,0.9861,90.7854,1.1052,1.0633,6.3625,27.4907,0.819,4.4194,
1997-05-15,0.7707,0.671,0.4698,0.9934,89.4782,1.1054,1.0669,6.3907,27.6026,0.8227,4.4408,
1997-05-16,0.7734,0.6711,0.4723,0.9985,89.1871,1.0976,1.0598,6.4125,27.6977,0.8252,4.4549,
1997-05-19,0.7704,0.6732,0.4702,0.9951,89.5125,1.1004,1.0568,6.3884,27.5764,0.8223,4.4333,
1997-05-20,0.7764,0.6735,0.4718,1.0037,88.2491,1.0917,1.066,6.4375,27.7802,0.8293,4.4656,
1997-05-21,0.7758,0.6733,0.4705,0.9904,88.6263,1.096,1.0601,6.4329,27.7617,0.8291,4.4654,
1997-05-22,0.7726,0.6705,0.4727,0.9896,89.5695,1.0897,1.0595,6.4065,27.6314,0.8264,4.4454,
1997-05-23,0.7728,0.6702,0.4741,1.0091,89.1763,1.0876,1.0614,6.4082,27.6157,0.8275,4.4474,
1997-05-27,0.769,0.6711,0.4721,1.0066,89.6641,1.0904,1.0612,6.3759,27.5459,0.8249,4.4292,
1997-05-28,0.7712,0.6725,0.4708,1.0109,89.0292,1.0917,1.0658,6.395,27.6045,0.8273,4.4459,
1997-05-29,0.771,0.6721,0.4702,1.0088,89.4155,1.0868,1.0641,6.3936,27.5988,0.8282,4.4473,
1997-05-30,0.7691,0.6738,0.4701,1.0102,89.6218,1.088,1.0609,6.3774,27.5141,0.8241,4.4361,
1997-06-02,0.7666,0.6794,0.4695,1.0101,89.3108,1.0963,1.0557,6.3563,27.4475,0.8207,4.437,
1997-06-03,0.767,0.6789,0.4688,1.0081,89.0471,1.1015,1.0545,6.3598,27.4543,0.8217,4.4316,
1997-06-04,0.7659,0.6785,0.4703,1.01,88.9489,1.1064,1.0536,6.3503,27.3969,0.8215,4.4183,
1997-06-05,0.7664,0.6795,0.4699,1.0074,88.5761,1.1091,1.0543,6.355,27.4139,0.8223,4.4202,
1997-06-06,0.7664,0.68,0.4709,1.0089,88.4113,1.1118,1.0608,6.3556,27.4166,0.8219,4.4177,
1997-06-09,0.7721,0.6782,0.4725,1.0142,87.0534,1.11,1.0705,6.4024,27.6193,0.8284,4.4519,
1997-06-10,0.7714,0.6812,0.4706,1.0126,86.9208,1.1132,1.0708,6.3966,27.5928,0.8274,4.444,
1997-06-11,0.774,0.682,0.4728,1.0199,86.1829,1.1119,1.0733,6.4184,27.7113,0.8305,4.4618,
1997-06-12,0.7687,0.68,0.4702,1.0211,87.5808,1.1094,1.0615,6.3749,27.5372,0.8253,4.4302,
1997-06-13,0.7665,0.6822,0.4687,1.0201,87.9177,1.1089,1.0569,6.3566,27.4446,0.8234,4.4181,
1997-06-16,0.7695,0.6817,0.4697,1.0278,87.3109,1.1079,1.063,6.3818,27.553,0.8261,4.4333,
1997-06-17,0.7692,0.6819,0.4696,1.0252,87.2438,1.1137,1.066,6.3789,27.5339,0.8261,4.4318,
1997-06-18,0.7701,0.6804,0.4697,1.0255,87.1703,1.1123,1.0679,6.3862,27.5743,0.828,4.4359,
1997-06-19,0.7696,0.6788,0.4674,1.0289,87.6467,1.1064,1.069,6.3815,27.5685,0.8277,4.4354,
1997-06-20,0.7681,0.6796,0.4644,1.0223,88.0649,1.1067,1.0684,6.3683,27.5001,0.8278,4.4263,
1997-06-23,0.7688,0.6757,0.4619,1.0214,88.7763,1.1026,1.068,6.3745,27.5266,0.8279,4.4286,
1997-06-24,0.7693,0.6774,0.4618,1.0239,88.3595,1.1059,1.0702,6.379,27.5542,0.8283,4.4345,
1997-06-25,0.771,0.6781,0.4633,1.026,87.8427,1.1082,1.0761,6.392,27.5964,0.8299,4.4442,
1997-06-26,0.7708,0.6798,0.4626,1.028,87.6332,1.1098,1.0635,6.3905,27.5937,0.8297,4.4427,
1997-06-27,0.7685,0.6803,0.4624,1.0305,88.0304,1.1133,1.0619,6.3626,27.5169,0.8265,4.4321,
1997-06-30,0.7684,0.6815,0.4617,1.0256,87.9242,1.1202,1.06,6.3703,27.5075,0.8272,4.4362,
1997-07-01,0.7678,0.6808,0.463,1.0195,88.131,1.1205,1.0598,6.3653,27.4896,0.8267,4.4423,
1997-07-02,0.7667,0.6831,0.4646,1.0197,87.7203,1.1263,1.0559,6.3566,27.4282,0.8256,4.4318,
1997-07-03,0.7698,0.6844,0.4572,1.0207,87.4189,1.1282,1.0574,6.383,27.5333,0.8293,4.4577,
1997-07-04,0.7688,0.6849,0.4555,1.0266,87.3694,1.1275,1.0564,6.3749,27.4952,0.8284,4.45,
1997-07-07,0.7711,0.6837,0.4577,1.0373,86.6471,1.1229,1.06,6.3934,27.5998,0.831,4.4648,
1997-07-08,0.77,0.6874,0.4553,1.0291,86.6938,1.1279,1.0585,6.3847,27.5466,0.8308,4.4502,
1997-07-09,0.7691,0.6879,0.4563,1.0326,86.7119,1.1258,1.0569,6.3771,27.4979,0.8302,4.4425,
1997-07-10,0.7697,0.6856,0.4561,1.0355,87.043,1.1162,1.0573,6.3816,27.5122,0.8307,4.4457,
1997-07-11,0.7677,0.6892,0.453,1.0333,87.2501,1.1207,1.0519,6.3645,27.4098,0.8292,4.4345,
1997-07-14,0.765,0.6938,0.4531,1.0379,87.0515,1.1278,1.0467,6.3422,27.3279,0.8263,4.4176,
1997-07-15,0.7612,0.6937,0.4546,1.0337,87.9126,1.1243,1.0426,6.3117,27.1791,0.8225,4.3956,
1997-07-16,0.7603,0.6919,0.4537,1.0341,88.2389,1.1274,1.0441,6.304,27.1449,0.8215,4.403,
1997-07-17,0.7606,0.6909,0.4551,1.0341,88.2926,1.127,1.0471,6.306,27.1491,0.8217,4.4061,
1997-07-18,0.7621,0.6912,0.4551,1.0297,88.0322,1.1232,1.0479,6.3188,27.195,0.824,4.4113,
1997-07-21,0.7615,0.6925,0.4538,1.0269,88.208,1.1241,1.0466,6.3134,27.1805,0.8232,4.407,
1997-07-22,0.7606,0.6968,0.4536,1.0288,87.9359,1.1259,1.0495,6.306,27.1493,0.8224,4.4046,
1997-07-23,0.7591,0.6998,0.4515,1.0307,87.9237,1.1283,1.0483,6.2937,27.0964,0.8214,4.3952,
1997-07-24,0.7576,0.7004,0.4528,1.0282,87.8651,1.1345,1.0476,6.281,27.0383,0.8196,4.3936,
1997-07-25,0.7551,0.7012,0.4535,1.0239,88.1754,1.1435,1.0452,6.2603,26.9502,0.817,4.3793,
